14 	 0.014 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.833 	 206.053 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
15 	 0.015 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.833 	 206.053 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
16 	 0.016 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.833 	 206.164 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
17 	 0.017 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.047 	 0.125 	 121.221 	 -31.366 	 42.974 	 303.833 	 206.164 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
18 	 0.018 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.047 	 0.125 	 121.221 	 -31.366 	 42.974 	 303.833 	 206.276 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
19 	 0.019 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.125 	 121.221 	 -31.366 	 42.974 	 303.833 	 206.276 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
20 	 0.020 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.833 	 206.387 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
21 	 0.021 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.944 	 206.499 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
22 	 0.022 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.125 	 121.221 	 -31.366 	 42.974 	 303.944 	 206.499 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
23 	 0.023 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.944 	 206.611 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
24 	 0.024 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.125 	 121.221 	 -31.366 	 42.974 	 303.944 	 206.611 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
25 	 0.025 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.125 	 121.221 	 -31.366 	 42.974 	 303.944 	 206.611 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
26 	 0.026 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.048 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.056 	 206.722 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
27 	 0.027 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.048 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.056 	 206.722 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
28 	 0.028 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.056 	 206.834 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
29 	 0.029 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.056 	 206.834 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
30 	 0.030 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.048 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 206.834 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
31 	 0.031 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.047 	 0.125 	 121.221 	 -31.366 	 42.974 	 304.167 	 206.834 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
32 	 0.032 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 206.946 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
33 	 0.033 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.048 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 206.946 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
34 	 0.034 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 207.057 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
35 	 0.035 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 207.057 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
36 	 0.036 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.279 	 207.169 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
37 	 0.037 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.279 	 207.169 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
38 	 0.038 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.279 	 207.169 	 -719.621 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
39 	 0.039 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.279 	 207.280 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
40 	 0.040 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 207.280 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
41 	 0.041 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 207.280 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
42 	 0.042 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 207.392 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
43 	 0.043 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.167 	 207.504 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
44 	 0.044 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.056 	 207.504 	 -719.733 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
45 	 0.045 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.056 	 207.615 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
46 	 0.046 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 304.056 	 207.615 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
47 	 0.047 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.944 	 207.727 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
48 	 0.048 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.944 	 207.727 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
49 	 0.049 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.944 	 207.838 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
50 	 0.050 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.944 	 207.838 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
51 	 0.051 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.833 	 207.950 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
52 	 0.052 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.833 	 207.950 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
53 	 0.053 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.833 	 207.950 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
54 	 0.054 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.721 	 208.062 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
55 	 0.055 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.721 	 208.062 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
56 	 0.056 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.721 	 208.173 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
57 	 0.057 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.721 	 208.173 	 -719.844 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
58 	 0.058 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.609 	 208.285 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
59 	 0.059 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.609 	 208.285 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
60 	 0.060 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.609 	 208.285 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
61 	 0.061 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.498 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
62 	 0.062 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.498 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
63 	 0.063 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.125 	 121.221 	 -31.366 	 42.974 	 303.498 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
64 	 0.064 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.024 	 0.000 	 -0.125 	 121.221 	 -31.366 	 42.974 	 303.498 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
65 	 0.065 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 -0.125 	 121.221 	 -31.366 	 42.974 	 303.386 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
66 	 0.066 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.125 	 121.221 	 -31.366 	 42.974 	 303.386 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
67 	 0.067 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.047 	 -0.125 	 121.221 	 -31.366 	 42.974 	 303.275 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
68 	 0.068 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.125 	 121.221 	 -31.366 	 42.974 	 303.275 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
69 	 0.069 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.275 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
70 	 0.070 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.163 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
71 	 0.071 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.163 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
72 	 0.072 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000 	 -0.024 	 -0.024 	 0.000 	 121.221 	 -31.366 	 42.974 	 303.051 	 208.397 	 -719.956 	 0.000 	 0.000 	 0.000 	 0.000 	 0.000
